matchId,puuid,tier,champion
JP1_350023434,vE_ubT8flf7LONTsIcGQqEureL2T0QkHoIBypqjKJdlw926uEa0I4OJktBHE3N3ITKKe0R-J7gJB0w,IRON,LeBlanc
JP1_350032507,vE_ubT8flf7LONTsIcGQqEureL2T0QkHoIBypqjKJdlw926uEa0I4OJktBHE3N3ITKKe0R-J7gJB0w,IRON,Sylas
JP1_362085709,gxvMMuKNyeiO3y5Q_DyqAZzOEBmwveOLNqt47eMK92X-6T-rTaPCLIMNBVhYD94R8DOEr4myOTHO0A,IRON,Sejuani
JP1_361993551,gxvMMuKNyeiO3y5Q_DyqAZzOEBmwveOLNqt47eMK92X-6T-rTaPCLIMNBVhYD94R8DOEr4myOTHO0A,IRON,Wukong
JP1_362011708,gxvMMuKNyeiO3y5Q_DyqAZzOEBmwveOLNqt47eMK92X-6T-rTaPCLIMNBVhYD94R8DOEr4myOTHO0A,IRON,Galio
JP1_346710150,XRyyX_PIKPKdJhKwIEOdrg3iXN48-2WUtnVWrGbeKPiUS2R38NaMQQbP4tn-9W7W-oVYl-R4bva2tg,IRON,Kai'Sa
JP1_346643974,XRyyX_PIKPKdJhKwIEOdrg3iXN48-2WUtnVWrGbeKPiUS2R38NaMQQbP4tn-9W7W-oVYl-R4bva2tg,IRON,Kai'Sa
JP1_346314689,XRyyX_PIKPKdJhKwIEOdrg3iXN48-2WUtnVWrGbeKPiUS2R38NaMQQbP4tn-9W7W-oVYl-R4bva2tg,IRON,Kai'Sa
JP1_361478071,8idDwgplU0V-1sLlx4UQG8afGNeEZPZqnVtzc-iKdl6niMQKFtH7TT5wmkxP1B8wES4qz3ZrCL8Vbg,IRON,Ashe
JP1_357254436,8idDwgplU0V-1sLlx4UQG8afGNeEZPZqnVtzc-iKdl6niMQKFtH7TT5wmkxP1B8wES4qz3ZrCL8Vbg,IRON,Gnar
JP1_357272437,8idDwgplU0V-1sLlx4UQG8afGNeEZPZqnVtzc-iKdl6niMQKFtH7TT5wmkxP1B8wES4qz3ZrCL8Vbg,IRON,Gnar
JP1_357988623,n0L0z4HB-c2bVpiclQ119bFJgxTslG_fjqUprMm4MCL17R5dn78xIdyLmSBAbAmmXvYxbJax9hXagg,IRON,Swain
JP1_357977718,n0L0z4HB-c2bVpiclQ119bFJgxTslG_fjqUprMm4MCL17R5dn78xIdyLmSBAbAmmXvYxbJax9hXagg,IRON,Shen
JP1_357796061,n0L0z4HB-c2bVpiclQ119bFJgxTslG_fjqUprMm4MCL17R5dn78xIdyLmSBAbAmmXvYxbJax9hXagg,IRON,Swain
JP1_358460194,FqMlOe_R3LmNBzdtiAnB-wTBFayvi0nC2Qo-80xrlJndp3Hhs7R_6mnkKSpPFVnD0MyxGltGnszFKA,IRON,Illaoi
JP1_358449599,FqMlOe_R3LmNBzdtiAnB-wTBFayvi0nC2Qo-80xrlJndp3Hhs7R_6mnkKSpPFVnD0MyxGltGnszFKA,IRON,Illaoi
JP1_358457946,FqMlOe_R3LmNBzdtiAnB-wTBFayvi0nC2Qo-80xrlJndp3Hhs7R_6mnkKSpPFVnD0MyxGltGnszFKA,IRON,Vex
JP1_362878706,tkS-L3opaR0X5sNcj3ukr1njz22VoKSRipYZ-4_FxXhdmkJbDuBykDWAD2-iRmtL4rX27lOeR-oXhw,IRON,Karma
JP1_362858404,tkS-L3opaR0X5sNcj3ukr1njz22VoKSRipYZ-4_FxXhdmkJbDuBykDWAD2-iRmtL4rX27lOeR-oXhw,IRON,Sylas
JP1_362868043,tkS-L3opaR0X5sNcj3ukr1njz22VoKSRipYZ-4_FxXhdmkJbDuBykDWAD2-iRmtL4rX27lOeR-oXhw,IRON,Ahri
JP1_356681729,vEM99Rdr3myYYgRXc6_mPfKStMiZqExh0nFNpWoNAg8zk1inhhc0R0SQWcQjfMNsIDuthEcQGddr6Q,IRON,Viktor
JP1_356691259,vEM99Rdr3myYYgRXc6_mPfKStMiZqExh0nFNpWoNAg8zk1inhhc0R0SQWcQjfMNsIDuthEcQGddr6Q,IRON,Diana
JP1_356690904,vEM99Rdr3myYYgRXc6_mPfKStMiZqExh0nFNpWoNAg8zk1inhhc0R0SQWcQjfMNsIDuthEcQGddr6Q,IRON,Ezreal
JP1_365604105,RMYFI5pBewoyiAifm8Hr04rqDsJKi8NIKRIR0cApeaMb3sf235e__KnjmxlKfG-c22UF-4i-xXclXw,IRON,Pyke
JP1_365602295,RMYFI5pBewoyiAifm8Hr04rqDsJKi8NIKRIR0cApeaMb3sf235e__KnjmxlKfG-c22UF-4i-xXclXw,IRON,Darius
JP1_365600568,RMYFI5pBewoyiAifm8Hr04rqDsJKi8NIKRIR0cApeaMb3sf235e__KnjmxlKfG-c22UF-4i-xXclXw,IRON,Sett
JP1_361540487,l7kxS-EKp6z5_bkJcC43UADbUbYxUTVkp1twSDpvCrYpxTL8IDJGuDUAzmEadBSmIdv3W8bu2KNJuA,IRON,Lux
JP1_360398812,l7kxS-EKp6z5_bkJcC43UADbUbYxUTVkp1twSDpvCrYpxTL8IDJGuDUAzmEadBSmIdv3W8bu2KNJuA,IRON,Lux
JP1_357549128,l7kxS-EKp6z5_bkJcC43UADbUbYxUTVkp1twSDpvCrYpxTL8IDJGuDUAzmEadBSmIdv3W8bu2KNJuA,IRON,Zed
JP1_364147200,Ju2h_vJnr96671WgUZT99cGb9RrcRv3-z03uKeAItT16SO-juqb4P9H_Yjb6YQiBFSYjBVlJBnlSag,IRON,Vayne
JP1_364145770,Ju2h_vJnr96671WgUZT99cGb9RrcRv3-z03uKeAItT16SO-juqb4P9H_Yjb6YQiBFSYjBVlJBnlSag,IRON,Anivia
JP1_363652573,Ju2h_vJnr96671WgUZT99cGb9RrcRv3-z03uKeAItT16SO-juqb4P9H_Yjb6YQiBFSYjBVlJBnlSag,IRON,Anivia
JP1_358466899,DN_ipQczUEJmZrPMMUbKcB6_iZRv_goX7DGB4ZZVA2kcEHWrRnBxxvnGv_lYgVaOxqA17Ji--zKZ0g,IRON,Alistar
JP1_356374282,DN_ipQczUEJmZrPMMUbKcB6_iZRv_goX7DGB4ZZVA2kcEHWrRnBxxvnGv_lYgVaOxqA17Ji--zKZ0g,IRON,Alistar
JP1_355978121,DN_ipQczUEJmZrPMMUbKcB6_iZRv_goX7DGB4ZZVA2kcEHWrRnBxxvnGv_lYgVaOxqA17Ji--zKZ0g,IRON,Blitzcrank
JP1_365760233,-mGKVreUKBKJeE9OMCuvBiUnwpUyT5_-Xekd3-jdVwYq7V4kZHX88b9E8k6r5YmHlch-PC1RNgFXWw,IRON,Zed
JP1_362664430,-mGKVreUKBKJeE9OMCuvBiUnwpUyT5_-Xekd3-jdVwYq7V4kZHX88b9E8k6r5YmHlch-PC1RNgFXWw,IRON,Sett
JP1_362469300,-mGKVreUKBKJeE9OMCuvBiUnwpUyT5_-Xekd3-jdVwYq7V4kZHX88b9E8k6r5YmHlch-PC1RNgFXWw,IRON,Ezreal
JP1_360260843,Pxqx-tnE1xN1oyYwB5P1i6W-YTQK2m1OoP1hqEuUgA7IQHU6O52wd-mGWjt9Bdmk-fWaTOX9cvARLQ,IRON,Kayn
JP1_359985125,Pxqx-tnE1xN1oyYwB5P1i6W-YTQK2m1OoP1hqEuUgA7IQHU6O52wd-mGWjt9Bdmk-fWaTOX9cvARLQ,IRON,Kayn
JP1_359909785,Pxqx-tnE1xN1oyYwB5P1i6W-YTQK2m1OoP1hqEuUgA7IQHU6O52wd-mGWjt9Bdmk-fWaTOX9cvARLQ,IRON,Lucian
JP1_365661355,LGBT5dgxFg0tsz0TFJEy46hZ-ujY8v6EsEIv_Ah6KsZfbNhpbFvBS0m16FlfWVLs6YbMyw4piukfJw,IRON,Morgana
JP1_365650678,LGBT5dgxFg0tsz0TFJEy46hZ-ujY8v6EsEIv_Ah6KsZfbNhpbFvBS0m16FlfWVLs6YbMyw4piukfJw,IRON,Janna
JP1_350318722,LGBT5dgxFg0tsz0TFJEy46hZ-ujY8v6EsEIv_Ah6KsZfbNhpbFvBS0m16FlfWVLs6YbMyw4piukfJw,IRON,Pyke
JP1_366261674,AvHd3RyuxapdZHP-ft55cu4smZl6PnqXAYnUCN2KSyMlUSPA3KYexqQb3KYEmz0WUgXyHvvuUF0MpQ,IRON,Master Yi
JP1_366260402,AvHd3RyuxapdZHP-ft55cu4smZl6PnqXAYnUCN2KSyMlUSPA3KYexqQb3KYEmz0WUgXyHvvuUF0MpQ,IRON,Shyvana
JP1_366246773,AvHd3RyuxapdZHP-ft55cu4smZl6PnqXAYnUCN2KSyMlUSPA3KYexqQb3KYEmz0WUgXyHvvuUF0MpQ,IRON,Shyvana
JP1_366314418,-K8U9FWgFu7MVdFyIYVJ2KvTF247cGGkCIGsztLHBmP9MJT7lHYlLQsS2rfMx8l11sKhhhIGjxzqdg,IRON,Lee Sin
JP1_348026484,-K8U9FWgFu7MVdFyIYVJ2KvTF247cGGkCIGsztLHBmP9MJT7lHYlLQsS2rfMx8l11sKhhhIGjxzqdg,IRON,Annie
JP1_347722004,-K8U9FWgFu7MVdFyIYVJ2KvTF247cGGkCIGsztLHBmP9MJT7lHYlLQsS2rfMx8l11sKhhhIGjxzqdg,IRON,Akali
JP1_357697466,Vys35xQvcP8qCUfuxzlnCn4JtdjdA9-zTVNglr1hIfAmXdm78cFpwPfniUjsaFPnKcNHsAeG-omnZA,IRON,Corki
JP1_357706128,Vys35xQvcP8qCUfuxzlnCn4JtdjdA9-zTVNglr1hIfAmXdm78cFpwPfniUjsaFPnKcNHsAeG-omnZA,IRON,Vex
JP1_346749670,Vys35xQvcP8qCUfuxzlnCn4JtdjdA9-zTVNglr1hIfAmXdm78cFpwPfniUjsaFPnKcNHsAeG-omnZA,IRON,Ryze
JP1_366356855,rKelX_7Ia6foipcpdlmsaio00qIOvbj4Qf9h1wxRInf1hUw-Qb0VcblUfaOb8ODQd_NrUBkcgOasAw,IRON,Udyr
JP1_365631643,rKelX_7Ia6foipcpdlmsaio00qIOvbj4Qf9h1wxRInf1hUw-Qb0VcblUfaOb8ODQd_NrUBkcgOasAw,IRON,Wukong
JP1_365630045,rKelX_7Ia6foipcpdlmsaio00qIOvbj4Qf9h1wxRInf1hUw-Qb0VcblUfaOb8ODQd_NrUBkcgOasAw,IRON,Udyr
JP1_366243842,Cy5EYS6ANqOKNWHeC8Uw-Y6ULwRcO2xldmsDbes4eNUHQDtyNvZDlvngpv8vRPDQOtxgX8sV5QdBWg,IRON,Viego
JP1_366231299,Cy5EYS6ANqOKNWHeC8Uw-Y6ULwRcO2xldmsDbes4eNUHQDtyNvZDlvngpv8vRPDQOtxgX8sV5QdBWg,IRON,Viego
JP1_366134639,Cy5EYS6ANqOKNWHeC8Uw-Y6ULwRcO2xldmsDbes4eNUHQDtyNvZDlvngpv8vRPDQOtxgX8sV5QdBWg,IRON,Viego
JP1_366012273,bTc0UzrIjQ4QqJQMZSxOQaKWoYcPbzUkwZbMhu8W_lTJ1IF6Pw_LmhaZAg_vbsZDOd5Fd6YbQ7gg2w,IRON,Aatrox
JP1_365980319,bTc0UzrIjQ4QqJQMZSxOQaKWoYcPbzUkwZbMhu8W_lTJ1IF6Pw_LmhaZAg_vbsZDOd5Fd6YbQ7gg2w,IRON,Akali
JP1_365969634,bTc0UzrIjQ4QqJQMZSxOQaKWoYcPbzUkwZbMhu8W_lTJ1IF6Pw_LmhaZAg_vbsZDOd5Fd6YbQ7gg2w,IRON,Gnar
JP1_363378716,EB9IhyoxFWBTQT1wQKow-o-temCbACpRNTTTmq60XECDwvfoJYEz7m_aGtZ4vJHBWuvbBm7PXgS1sg,IRON,Jax
JP1_361591119,EB9IhyoxFWBTQT1wQKow-o-temCbACpRNTTTmq60XECDwvfoJYEz7m_aGtZ4vJHBWuvbBm7PXgS1sg,IRON,Mordekaiser
JP1_361610176,EB9IhyoxFWBTQT1wQKow-o-temCbACpRNTTTmq60XECDwvfoJYEz7m_aGtZ4vJHBWuvbBm7PXgS1sg,IRON,Mordekaiser
JP1_366276071,MB_PRXFcTVBGnGT95i6yNGelLM7s0FS1UhxX5oktRL19IzfhzDHp2ECqtEJcp83ihJWi0UWIEvHMWA,IRON,Lee Sin
JP1_366264191,MB_PRXFcTVBGnGT95i6yNGelLM7s0FS1UhxX5oktRL19IzfhzDHp2ECqtEJcp83ihJWi0UWIEvHMWA,IRON,Lee Sin
JP1_365890086,MB_PRXFcTVBGnGT95i6yNGelLM7s0FS1UhxX5oktRL19IzfhzDHp2ECqtEJcp83ihJWi0UWIEvHMWA,IRON,Udyr
JP1_364481527,ihr9VQB4VAHCO4oESFVrqBtgPgy3neGojN9052xiB9bT3eQwUs8YWgdZ-xvsB5iPuXpw0y9-FFtDOA,IRON,Shen
JP1_364459604,ihr9VQB4VAHCO4oESFVrqBtgPgy3neGojN9052xiB9bT3eQwUs8YWgdZ-xvsB5iPuXpw0y9-FFtDOA,IRON,Brand
JP1_364458235,ihr9VQB4VAHCO4oESFVrqBtgPgy3neGojN9052xiB9bT3eQwUs8YWgdZ-xvsB5iPuXpw0y9-FFtDOA,IRON,Brand
JP1_347643150,h6n060t6_fJLj3wiKuqOVkfG5iMtnnTsqdueoyDwdkSbQJ8zb1Ge7vEJEiw6BZw2NJjy7AwOGbLEFQ,IRON,Zeri
JP1_345888353,h6n060t6_fJLj3wiKuqOVkfG5iMtnnTsqdueoyDwdkSbQJ8zb1Ge7vEJEiw6BZw2NJjy7AwOGbLEFQ,IRON,Vayne
JP1_345008975,h6n060t6_fJLj3wiKuqOVkfG5iMtnnTsqdueoyDwdkSbQJ8zb1Ge7vEJEiw6BZw2NJjy7AwOGbLEFQ,IRON,Nocturne
JP1_366208825,whLmaICk7vEyPi9DHiOXpMoCM51Gr5KuaLLeOtkajiSc_C7M8p8N0hR5LBisBy1o9ztdqwEi6Eu3cQ,IRON,Sivir
JP1_355926241,whLmaICk7vEyPi9DHiOXpMoCM51Gr5KuaLLeOtkajiSc_C7M8p8N0hR5LBisBy1o9ztdqwEi6Eu3cQ,IRON,Ashe
JP1_355198708,whLmaICk7vEyPi9DHiOXpMoCM51Gr5KuaLLeOtkajiSc_C7M8p8N0hR5LBisBy1o9ztdqwEi6Eu3cQ,IRON,Gangplank
JP1_366259186,BiEb4yYCrb4uDTVVXSMsl6HUtkcC9lvIwNtn8fwzA9IDBqR1YoiYDW73RWPkX2iaPy-1oXVc6tbxTA,IRON,Sivir
JP1_366267520,BiEb4yYCrb4uDTVVXSMsl6HUtkcC9lvIwNtn8fwzA9IDBqR1YoiYDW73RWPkX2iaPy-1oXVc6tbxTA,IRON,Zeri
JP1_366256812,BiEb4yYCrb4uDTVVXSMsl6HUtkcC9lvIwNtn8fwzA9IDBqR1YoiYDW73RWPkX2iaPy-1oXVc6tbxTA,IRON,Teemo
JP1_365926192,ksFoWZ7Ep2Ev-KHgpMWRmryoNcUOTcWHXVgPhKT3LwjDS-fJJtvLC6uU5HjOMLFlR66hXFHPWtf74Q,IRON,Tristana
JP1_365924461,ksFoWZ7Ep2Ev-KHgpMWRmryoNcUOTcWHXVgPhKT3LwjDS-fJJtvLC6uU5HjOMLFlR66hXFHPWtf74Q,IRON,Tristana
JP1_365899867,ksFoWZ7Ep2Ev-KHgpMWRmryoNcUOTcWHXVgPhKT3LwjDS-fJJtvLC6uU5HjOMLFlR66hXFHPWtf74Q,IRON,Pyke
JP1_364490317,5PihgZCT05MFq6p-uCRHF5PTH2RlhNbehQgGHGPZIiTEh-ypp77JKeiwB58cWTPFRxKCJC7T8qIt_Q,IRON,Vel'Koz
JP1_360462892,5PihgZCT05MFq6p-uCRHF5PTH2RlhNbehQgGHGPZIiTEh-ypp77JKeiwB58cWTPFRxKCJC7T8qIt_Q,IRON,Vel'Koz
JP1_359998944,5PihgZCT05MFq6p-uCRHF5PTH2RlhNbehQgGHGPZIiTEh-ypp77JKeiwB58cWTPFRxKCJC7T8qIt_Q,IRON,Vel'Koz
JP1_355990755,1CBru4AVVCJ2f-mgkUL4DiugRyiHnokWiseO7MaNu-MZf_Ys2ZOSE1GWDWhahgoa8YCOLiMXYvarpA,IRON,Anivia
JP1_355951908,1CBru4AVVCJ2f-mgkUL4DiugRyiHnokWiseO7MaNu-MZf_Ys2ZOSE1GWDWhahgoa8YCOLiMXYvarpA,IRON,Anivia
JP1_353452528,1CBru4AVVCJ2f-mgkUL4DiugRyiHnokWiseO7MaNu-MZf_Ys2ZOSE1GWDWhahgoa8YCOLiMXYvarpA,IRON,Shaco
JP1_364528406,cvXKL8zvq25vaSHLxXEkSWnTmML8coGIgB5rSuFwIWcQrCdGckzTv8FuPoNSI8SN8FHY_WQQofwu2A,IRON,Fiora
JP1_363246710,cvXKL8zvq25vaSHLxXEkSWnTmML8coGIgB5rSuFwIWcQrCdGckzTv8FuPoNSI8SN8FHY_WQQofwu2A,IRON,Soraka
JP1_357352758,cvXKL8zvq25vaSHLxXEkSWnTmML8coGIgB5rSuFwIWcQrCdGckzTv8FuPoNSI8SN8FHY_WQQofwu2A,IRON,Samira
JP1_362808669,sfNio-rbtcvPommFmWYXb_53c4OMj5sK8knfL_ZfRXP27rKYEkawQBLgSMH6-S2Aie1DTNMsVBEC3w,IRON,Mordekaiser
JP1_362686175,sfNio-rbtcvPommFmWYXb_53c4OMj5sK8knfL_ZfRXP27rKYEkawQBLgSMH6-S2Aie1DTNMsVBEC3w,IRON,Renekton
JP1_362685528,sfNio-rbtcvPommFmWYXb_53c4OMj5sK8knfL_ZfRXP27rKYEkawQBLgSMH6-S2Aie1DTNMsVBEC3w,IRON,Lillia
JP1_355516758,2DlcHsRWeppzZ22ATKqS8eJkJKQucHRI7F1SyKLz9dTC0CAkZZqOG_8K4BjArg6f0utbOwSRgjJ37A,IRON,Kai'Sa
JP1_355526299,2DlcHsRWeppzZ22ATKqS8eJkJKQucHRI7F1SyKLz9dTC0CAkZZqOG_8K4BjArg6f0utbOwSRgjJ37A,IRON,Senna
JP1_355441691,2DlcHsRWeppzZ22ATKqS8eJkJKQucHRI7F1SyKLz9dTC0CAkZZqOG_8K4BjArg6f0utbOwSRgjJ37A,IRON,Nami
JP1_355452695,rWTBTko_4GrduF0j3dAiOPF8xYnamlupyUza87v-KFIhlyg1B-xCUVChWVIgHuTDBfE9Wx9PdzOtXg,IRON,Taric
JP1_355462056,rWTBTko_4GrduF0j3dAiOPF8xYnamlupyUza87v-KFIhlyg1B-xCUVChWVIgHuTDBfE9Wx9PdzOtXg,IRON,Pyke
JP1_355442246,rWTBTko_4GrduF0j3dAiOPF8xYnamlupyUza87v-KFIhlyg1B-xCUVChWVIgHuTDBfE9Wx9PdzOtXg,IRON,Taric
JP1_347660539,1DYDwe8MZP94rHmkOq78qH1oOjFXE_Xtq9aq-weO5VqviS4n3NBsGfIvsGByHF6dy9fepluCJL1HuA,IRON,Jayce
JP1_347649964,1DYDwe8MZP94rHmkOq78qH1oOjFXE_Xtq9aq-weO5VqviS4n3NBsGfIvsGByHF6dy9fepluCJL1HuA,IRON,Katarina
JP1_347659379,1DYDwe8MZP94rHmkOq78qH1oOjFXE_Xtq9aq-weO5VqviS4n3NBsGfIvsGByHF6dy9fepluCJL1HuA,IRON,Shaco
JP1_366316462,q6Qn1Ldl8ZEazE1n57GBStq9BHz6BG8S2zkv2IhUwcz6RpniSSmK29j_TXf6uV5FbYn0xLB-vPZk0g,IRON,Jhin
JP1_365205953,q6Qn1Ldl8ZEazE1n57GBStq9BHz6BG8S2zkv2IhUwcz6RpniSSmK29j_TXf6uV5FbYn0xLB-vPZk0g,IRON,Sivir
JP1_364951306,q6Qn1Ldl8ZEazE1n57GBStq9BHz6BG8S2zkv2IhUwcz6RpniSSmK29j_TXf6uV5FbYn0xLB-vPZk0g,IRON,Sivir
JP1_366311775,-Mi-LPgByH6JC-_zm2ogaaUkTyldKHlI5rXc721ocV0AG0j8OkqK21oziBTZwOehG1fQLvbETvE8jA,IRON,Corki
JP1_365928550,-Mi-LPgByH6JC-_zm2ogaaUkTyldKHlI5rXc721ocV0AG0j8OkqK21oziBTZwOehG1fQLvbETvE8jA,IRON,Veigar
JP1_365924567,-Mi-LPgByH6JC-_zm2ogaaUkTyldKHlI5rXc721ocV0AG0j8OkqK21oziBTZwOehG1fQLvbETvE8jA,IRON,Yone
JP1_363286477,SKjw6IAvfUqPsYf1dQU_G-DzqeHPgCcBR_ViJfli4_wqbFqCgmOos8FJLF5TY7hWLnKMuhok0WG5JA,IRON,Jhin
JP1_363295013,SKjw6IAvfUqPsYf1dQU_G-DzqeHPgCcBR_ViJfli4_wqbFqCgmOos8FJLF5TY7hWLnKMuhok0WG5JA,IRON,Udyr
JP1_362921684,SKjw6IAvfUqPsYf1dQU_G-DzqeHPgCcBR_ViJfli4_wqbFqCgmOos8FJLF5TY7hWLnKMuhok0WG5JA,IRON,Nautilus
JP1_352276233,oX5xeMmhnaLIDtI4Q2FWxag8WNQRQExMcCRyfl4YcRaFp5jRrJifE0ykY2_-6UqpQmW_IJyKhc_xiQ,IRON,Talon
JP1_351988221,oX5xeMmhnaLIDtI4Q2FWxag8WNQRQExMcCRyfl4YcRaFp5jRrJifE0ykY2_-6UqpQmW_IJyKhc_xiQ,IRON,Talon
JP1_351976754,oX5xeMmhnaLIDtI4Q2FWxag8WNQRQExMcCRyfl4YcRaFp5jRrJifE0ykY2_-6UqpQmW_IJyKhc_xiQ,IRON,Dr. Mundo
JP1_348314916,rx0lfHtUrHru3nhX46ExfwtX1xsDA1TAaburys345jWMLSjHLDlV2qsIGBWtjgC4-V5BT7Lb-AyibA,IRON,Evelynn
JP1_348002312,rx0lfHtUrHru3nhX46ExfwtX1xsDA1TAaburys345jWMLSjHLDlV2qsIGBWtjgC4-V5BT7Lb-AyibA,IRON,Pantheon
JP1_347894891,rx0lfHtUrHru3nhX46ExfwtX1xsDA1TAaburys345jWMLSjHLDlV2qsIGBWtjgC4-V5BT7Lb-AyibA,IRON,Evelynn
JP1_364413209,m9w9dSR3QTvorxbL5x0bHNjzLc3rdpHStIU2yJhR3_VhNOwGOYG-jiSepbzQWokk7YG0lIkq-FhL_Q,IRON,Mordekaiser
JP1_364299943,m9w9dSR3QTvorxbL5x0bHNjzLc3rdpHStIU2yJhR3_VhNOwGOYG-jiSepbzQWokk7YG0lIkq-FhL_Q,IRON,Aatrox
JP1_357751100,m9w9dSR3QTvorxbL5x0bHNjzLc3rdpHStIU2yJhR3_VhNOwGOYG-jiSepbzQWokk7YG0lIkq-FhL_Q,IRON,Kayn
JP1_355650881,Mw0oh4Zp71hat7fbSYUZlWaapw7m7jEelysRNPMM0ow1oW0fAX58_A7vKt6WWXmjRxN6MhqFYf5Qrg,IRON,Lucian
JP1_355233784,Mw0oh4Zp71hat7fbSYUZlWaapw7m7jEelysRNPMM0ow1oW0fAX58_A7vKt6WWXmjRxN6MhqFYf5Qrg,IRON,Aphelios
JP1_355212163,Mw0oh4Zp71hat7fbSYUZlWaapw7m7jEelysRNPMM0ow1oW0fAX58_A7vKt6WWXmjRxN6MhqFYf5Qrg,IRON,Aphelios
JP1_365822983,M2-bTfgQ0r51y2aycNYOE9gXYBYlhofDJphylqgXfw5VVzOse2_Yzz6iVFiSzujeXgDtREWlxQJCLQ,IRON,Akali
JP1_365812498,M2-bTfgQ0r51y2aycNYOE9gXYBYlhofDJphylqgXfw5VVzOse2_Yzz6iVFiSzujeXgDtREWlxQJCLQ,IRON,Akali
JP1_365765162,M2-bTfgQ0r51y2aycNYOE9gXYBYlhofDJphylqgXfw5VVzOse2_Yzz6iVFiSzujeXgDtREWlxQJCLQ,IRON,Akali
JP1_363576790,DYf-yeKMb_nvpxaKSNN8RIEVg37lswyR1vszMKHWbLBPLnPAfYNmixchwnyz-EfXvtXoxXO6CriTDA,IRON,Brand
JP1_358714989,DYf-yeKMb_nvpxaKSNN8RIEVg37lswyR1vszMKHWbLBPLnPAfYNmixchwnyz-EfXvtXoxXO6CriTDA,IRON,Yone
JP1_341115148,DYf-yeKMb_nvpxaKSNN8RIEVg37lswyR1vszMKHWbLBPLnPAfYNmixchwnyz-EfXvtXoxXO6CriTDA,IRON,Viktor
JP1_365173410,WJzJRNVnhl8_19ATNf2HW_rJgunHj3z6KuCUeh3TZklOzczDXcu00M_pdKHf2NUuR3esTxhquF6ZCg,IRON,Miss Fortune
JP1_365172005,WJzJRNVnhl8_19ATNf2HW_rJgunHj3z6KuCUeh3TZklOzczDXcu00M_pdKHf2NUuR3esTxhquF6ZCg,IRON,Caitlyn
JP1_362053566,WJzJRNVnhl8_19ATNf2HW_rJgunHj3z6KuCUeh3TZklOzczDXcu00M_pdKHf2NUuR3esTxhquF6ZCg,IRON,Caitlyn
JP1_364093985,UKhpOU3jeXK3NJPw_AuKDDJuAcdBdyJ9VueQsYkfwz0pYk4I7k9xlJrvfezhRlShL2OKoXyQXOFipA,IRON,Tristana
JP1_363999862,UKhpOU3jeXK3NJPw_AuKDDJuAcdBdyJ9VueQsYkfwz0pYk4I7k9xlJrvfezhRlShL2OKoXyQXOFipA,IRON,Tristana
JP1_363888521,UKhpOU3jeXK3NJPw_AuKDDJuAcdBdyJ9VueQsYkfwz0pYk4I7k9xlJrvfezhRlShL2OKoXyQXOFipA,IRON,Morgana
JP1_351156265,bUGuHdR4y43OxVjflNfVRt1XP-q2x_9l0nzNV1DryWAWrPiIcor17iDhz6845Ucb47QbmNLn-JKnEg,IRON,Hecarim
JP1_351032465,bUGuHdR4y43OxVjflNfVRt1XP-q2x_9l0nzNV1DryWAWrPiIcor17iDhz6845Ucb47QbmNLn-JKnEg,IRON,Nocturne
JP1_351032131,bUGuHdR4y43OxVjflNfVRt1XP-q2x_9l0nzNV1DryWAWrPiIcor17iDhz6845Ucb47QbmNLn-JKnEg,IRON,Nocturne
JP1_362964641,ORnvAErYK_nLBSsz3ViS9baPo4qnw7G1tGSyrMxwNn8RWQ26q5q09BH--V7TOhcqN4ukUgljLyme_w,IRON,Ezreal
JP1_362952937,ORnvAErYK_nLBSsz3ViS9baPo4qnw7G1tGSyrMxwNn8RWQ26q5q09BH--V7TOhcqN4ukUgljLyme_w,IRON,Rengar
JP1_362950967,ORnvAErYK_nLBSsz3ViS9baPo4qnw7G1tGSyrMxwNn8RWQ26q5q09BH--V7TOhcqN4ukUgljLyme_w,IRON,Fizz
JP1_366367658,GJjPeaDywGeZFPNxshdYCMtnZ9xKTqySIiivytda3bNkysNz9gj2L6ersAD8JGANLyzP6OSE6ZBhpQ,IRON,Xerath
JP1_366356887,GJjPeaDywGeZFPNxshdYCMtnZ9xKTqySIiivytda3bNkysNz9gj2L6ersAD8JGANLyzP6OSE6ZBhpQ,IRON,Brand
JP1_366355699,GJjPeaDywGeZFPNxshdYCMtnZ9xKTqySIiivytda3bNkysNz9gj2L6ersAD8JGANLyzP6OSE6ZBhpQ,IRON,Teemo
JP1_366191371,WX7d1Fy_PLA2vfIq3Re3JVawnrQkjmJ4xmUW6GLDXdGQfaauVPj6RR4TeF85uIrtxgxwEhJayZ1_2A,IRON,Ahri
JP1_366116327,WX7d1Fy_PLA2vfIq3Re3JVawnrQkjmJ4xmUW6GLDXdGQfaauVPj6RR4TeF85uIrtxgxwEhJayZ1_2A,IRON,Ahri
JP1_366124354,WX7d1Fy_PLA2vfIq3Re3JVawnrQkjmJ4xmUW6GLDXdGQfaauVPj6RR4TeF85uIrtxgxwEhJayZ1_2A,IRON,Ahri
JP1_364188736,akvpwEBg5ALNWQ0d8JL6_qS0uh7uTj6LXoD9hTzRtnEnKx9Cj9fywduFCH7MKpIpqCuPLb6NCY4ZWw,IRON,Fiora
JP1_351374546,akvpwEBg5ALNWQ0d8JL6_qS0uh7uTj6LXoD9hTzRtnEnKx9Cj9fywduFCH7MKpIpqCuPLb6NCY4ZWw,IRON,Yasuo
